Chromophore_name,Chromophore_smiles,Solvent_name,Solvent_smiles,Abs,FWHM_Abs,log_extinc,Emi,FWHM_Emi,PLQY,lifetime,HOMO,HOMO_Method,LUMO,LUMO_Method,Optical_bandgap,glob_0,glob_1,glob_2,glob_3,1,2,glob_6,3,4,5,6,location combo,subgroup number
DPACP,CC(C)(C)C(=O)Oc1cc(=O)oc2cc(N(c3ccccc3)c3ccccc3)ccc12,acetone,CC(C)=O,379.0,3634.411083235016,,522.0,4202.182435976407,0.077,,,,,,,,,,,,*OC(=O)C(C)(C)C,,,,*N(c1ccccc1)c1ccccc1,,"[2, 5]",2
DPACP,CC(C)(C)C(=O)Oc1cc(=O)oc2cc(N(c3ccccc3)c3ccccc3)ccc12,acetonitrile,CC#N,381.0,3840.1295617760634,,546.0,3949.637340477646,0.0279999999999999,,,,,,,,,,,,*OC(=O)C(C)(C)C,,,,*N(c1ccccc1)c1ccccc1,,"[2, 5]",2
6MMC,COc1ccc2oc(=O)cc(C)c2c1,acetone,CC(C)=O,339.0060343074107,,,420.0092402032845,,,,,,,,,,,,,,*C,,,*OC,,,"[2, 4]",2
6MMC,COc1ccc2oc(=O)cc(C)c2c1,dichloromethane,ClCCl,338.00912624640864,4339.350040971243,,418.007774944614,4134.229419432511,,,,,,,,,,,,,*C,,,*OC,,,"[2, 4]",2
6MMC,COc1ccc2oc(=O)cc(C)c2c1,Ethyl acetate,CCOC(C)=O,339.097999321804,,,418.007774944614,,,,,,,,,,,,,,*C,,,*OC,,,"[2, 4]",2
6MMC,COc1ccc2oc(=O)cc(C)c2c1,acetonitrile,CC#N,337.006706433458,4072.197375390399,,421.017177500842,4214.265645004896,,,,,,,,,,,,,*C,,,*OC,,,"[2, 4]",2
6MMC,COc1ccc2oc(=O)cc(C)c2c1,diethylether,CCOCC,339.0060343074107,,,415.0066401062417,,,,,,,,,,,,,,*C,,,*OC,,,"[2, 4]",2
6MMC,COc1ccc2oc(=O)cc(C)c2c1,chloroform,ClC(Cl)Cl,337.997701615629,,,417.0141784820684,,,,,,,,,,,,,,*C,,,*OC,,,"[2, 4]",2
6MMC,COc1ccc2oc(=O)cc(C)c2c1,dimethyl sulfoxide,CS(C)=O,337.997701615629,,,422.0121539500337,,,,,,,,,,,,,,*C,,,*OC,,,"[2, 4]",2
6MMC,COc1ccc2oc(=O)cc(C)c2c1,THF,C1CCOC1,337.997701615629,,,419.0061174893153,,,,,,,,,,,,,,*C,,,*OC,,,"[2, 4]",2
6MMC,COc1ccc2oc(=O)cc(C)c2c1,DMF,CN(C)C=O,337.997701615629,,,423.998304006784,,,,,,,,,,,,,,*C,,,*OC,,,"[2, 4]",2
6MMC,COc1ccc2oc(=O)cc(C)c2c1,hexane,CCCCCC,339.9972800217598,3589.0692289256003,,407.9967360261118,4427.486296816402,,,,,,,,,,,,,*C,,,*OC,,,"[2, 4]",2
6MMC,COc1ccc2oc(=O)cc(C)c2c1,Heptane,CCCCCCC,339.9972800217598,,,404.00775694893343,,,,,,,,,,,,,,*C,,,*OC,,,"[2, 4]",2
6MMC,COc1ccc2oc(=O)cc(C)c2c1,benzene,c1ccccc1,339.9972800217598,,,416.0079873533572,,,,,,,,,,,,,,*C,,,*OC,,,"[2, 4]",2
6MMC,COc1ccc2oc(=O)cc(C)c2c1,Toluene,Cc1ccccc1,339.9972800217598,4482.22809965854,,416.0079873533572,4145.864822368705,,,,,,,,,,,,,*C,,,*OC,,,"[2, 4]",2
6MMC,COc1ccc2oc(=O)cc(C)c2c1,CCl4,ClC(Cl)(Cl)Cl,339.9972800217598,,,411.9973632168754,,,,,,,,,,,,,,*C,,,*OC,,,"[2, 4]",2
6MMC,COc1ccc2oc(=O)cc(C)c2c1,p-Xylene,Cc1ccc(C)cc1,339.9972800217598,,,415.0066401062417,,,,,,,,,,,,,,*C,,,*OC,,,"[2, 4]",2
6HMC,Cc1cc(=O)oc2ccc(O)cc12,acetone,CC(C)=O,342.00896063476864,,,426.003237624606,,,,,,,,,,,,,,*C,,,*O,,,"[2, 4]",2
6HMC,Cc1cc(=O)oc2ccc(O)cc12,dichloromethane,ClCCl,337.006706433458,4370.002108658999,,420.0092402032845,4112.86059575382,,,,,,,,,,,,,*C,,,*O,,,"[2, 4]",2
6HMC,Cc1cc(=O)oc2ccc(O)cc12,Ethyl acetate,CCOC(C)=O,342.00896063476864,,,426.003237624606,,,,,,,,,,,,,,*C,,,*O,,,"[2, 4]",2
6HMC,Cc1cc(=O)oc2ccc(O)cc12,acetonitrile,CC#N,338.00912624640864,3983.847653317465,,427.0037149323199,4000.788009829099,,,,,,,,,,,,,*C,,,*O,,,"[2, 4]",2
6HMC,Cc1cc(=O)oc2ccc(O)cc12,diethylether,CCOCC,345.0060376056581,,,420.0092402032845,,,,,,,,,,,,,,*C,,,*O,,,"[2, 4]",2
6HMC,Cc1cc(=O)oc2ccc(O)cc12,chloroform,ClC(Cl)Cl,339.0060343074107,,,424.01628222523743,,,,,,,,,,,,,,*C,,,*O,,,"[2, 4]",2
6HMC,Cc1cc(=O)oc2ccc(O)cc12,dimethyl sulfoxide,CS(C)=O,346.00878862323106,,,440.0052800633608,,,,,,,,,,,,,,*C,,,*O,,,"[2, 4]",2
6HMC,Cc1cc(=O)oc2ccc(O)cc12,THF,C1CCOC1,345.0060376056581,,,425.0074376301585,,,,,,,,,,,,,,*C,,,*O,,,"[2, 4]",2
6HMC,Cc1cc(=O)oc2ccc(O)cc12,DMF,CN(C)C=O,343.00610550867805,,,437.0056373727221,,,,,,,,,,,,,,*C,,,*O,,,"[2, 4]",2
6HMC,Cc1cc(=O)oc2ccc(O)cc12,benzene,c1ccccc1,340.008840229846,4873.249978148146,,416.0079873533572,4250.559113758118,,,,,,,,,,,,,*C,,,*O,,,"[2, 4]",2
6HMC,Cc1cc(=O)oc2ccc(O)cc12,Toluene,Cc1ccccc1,340.008840229846,,,416.0079873533572,4108.425910692222,,,,,,,,,,,,,*C,,,*O,,,"[2, 4]",2
6HMC,Cc1cc(=O)oc2ccc(O)cc12,p-Xylene,Cc1ccc(C)cc1,338.00912624640864,,,415.0066401062417,,,,,,,,,,,,,,*C,,,*O,,,"[2, 4]",2
[N-(2-oxo-2H-chromen-4-yl)imino]triphenyl-phosphorane,O=c1cc(N=P(c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc2o1,dimethyl sulfoxide,CS(C)=O,322.90021221001945,,,455.5003489132673,,,,,,,,,,,,,,*N=P(c1ccccc1)(c1ccccc1)c1ccccc1,,,,,,[2],1
[N-(2-oxo-2H-chromen-4-yl)imino]triphenyl-phosphorane,O=c1cc(N=P(c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc2o1,acetonitrile,CC#N,321.1995389501818,4383.625964996896,,459.2990958008351,5852.713629134731,,,,,,,,,,,,,*N=P(c1ccccc1)(c1ccccc1)c1ccccc1,,,,,,[2],1
[N-(2-oxo-2H-chromen-4-yl)imino]triphenyl-phosphorane,O=c1cc(N=P(c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc2o1,dichloromethane,ClCCl,321.6994998537876,,,448.7989914589064,,,,,,,,,,,,,,*N=P(c1ccccc1)(c1ccccc1)c1ccccc1,,,,,,[2],1
[N-(2-oxo-2H-chromen-4-yl)imino]triphenyl-phosphorane,O=c1cc(N=P(c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc2o1,THF,C1CCOC1,322.6002093030158,,,460.70041205044856,,,,,,,,,,,,,,*N=P(c1ccccc1)(c1ccccc1)c1ccccc1,,,,,,[2],1
[N-(2-oxo-2H-chromen-4-yl)imino]triphenyl-phosphorane,O=c1cc(N=P(c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc2o1,Ethyl acetate,CCOC(C)=O,322.4001011046717,5642.630840497481,,454.9002767613284,5028.173499921857,,,,,,,,,,,,,*N=P(c1ccccc1)(c1ccccc1)c1ccccc1,,,,,,[2],1
[N-(2-oxo-2H-chromen-4-yl)imino]triphenyl-phosphorane,O=c1cc(N=P(c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc2o1,diethylether,CCOCC,321.19979687324843,,,452.1995665214955,,,,,,,,,,,,,,*N=P(c1ccccc1)(c1ccccc1)c1ccccc1,,,,,,[2],1
[N-(2-oxo-2H-chromen-4-yl)imino]triphenyl-phosphorane,O=c1cc(N=P(c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc2o1,"1,2-dimethylbenzene",Cc1ccccc1C,322.9989287740528,,,451.5988745252849,,,,,,,,,,,,,,*N=P(c1ccccc1)(c1ccccc1)c1ccccc1,,,,,,[2],1
[N-(2-oxo-2H-chromen-4-yl)imino]triphenyl-phosphorane,O=c1cc(N=P(c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc2o1,Toluene,Cc1ccccc1,324.4996944835376,4426.430849503358,,450.69955331167273,5230.048263883604,,,,,,,,,,,,,*N=P(c1ccccc1)(c1ccccc1)c1ccccc1,,,,,,[2],1
[N-(2-oxo-2H-chromen-4-yl)imino]triphenyl-phosphorane,O=c1cc(N=P(c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc2o1,CCl4,ClC(Cl)(Cl)Cl,322.5998970906328,,,448.7997971424917,6826.863462573503,,,,,,,,,,,,,*N=P(c1ccccc1)(c1ccccc1)c1ccccc1,,,,,,[2],1
6MAMC,Cc1ccc2oc(=O)cc(CN=[N+]=[N-])c2c1,"1,1,2,2-tetrachloroethane",ClC(Cl)C(Cl)Cl,323.0,,,416.24,,,,,,,,,,,,,,*CN=[N+]=[N-],,,*C,,,"[2, 4]",2
6MAMC,Cc1ccc2oc(=O)cc(CN=[N+]=[N-])c2c1,benzene,c1ccccc1,326.0,,,407.07,,,,,,,,,,,,,,*CN=[N+]=[N-],,,*C,,,"[2, 4]",2
6MAMC,Cc1ccc2oc(=O)cc(CN=[N+]=[N-])c2c1,"1,4-dioxane",C1COCCO1,322.0,,,409.3,,,,,,,,,,,,,,*CN=[N+]=[N-],,,*C,,,"[2, 4]",2
6MAMC,Cc1ccc2oc(=O)cc(CN=[N+]=[N-])c2c1,n-butanol,CCCCO,274.0,,,385.84,,,,,,,,,,,,,,*CN=[N+]=[N-],,,*C,,,"[2, 4]",2
6MAMC,Cc1ccc2oc(=O)cc(CN=[N+]=[N-])c2c1,Toluene,Cc1ccccc1,324.0,,,407.74,,,,,,,,,,,,,,*CN=[N+]=[N-],,,*C,,,"[2, 4]",2
6MAMC,Cc1ccc2oc(=O)cc(CN=[N+]=[N-])c2c1,diethylether,CCOCC,272.0,,,389.22,,,,,,,,,,,,,,*CN=[N+]=[N-],,,*C,,,"[2, 4]",2
6MAMC,Cc1ccc2oc(=O)cc(CN=[N+]=[N-])c2c1,Ethyl acetate,CCOC(C)=O,270.0,,,385.33,,,,,,,,,,,,,,*CN=[N+]=[N-],,,*C,,,"[2, 4]",2
6MAMC,Cc1ccc2oc(=O)cc(CN=[N+]=[N-])c2c1,CCl4,ClC(Cl)(Cl)Cl,330.0,,,405.55,,,,,,,,,,,,,,*CN=[N+]=[N-],,,*C,,,"[2, 4]",2
7MAMC,Cc1ccc2c(CN=[N+]=[N-])cc(=O)oc2c1,acetonitrile,CC#N,275.0,,,380.1,,,,,,,,,,,,,,*CN=[N+]=[N-],,,,*C,,"[2, 5]",2
7MAMC,Cc1ccc2c(CN=[N+]=[N-])cc(=O)oc2c1,benzene,c1ccccc1,320.0,,,384.24,,,,,,,,,,,,,,*CN=[N+]=[N-],,,,*C,,"[2, 5]",2
7MAMC,Cc1ccc2c(CN=[N+]=[N-])cc(=O)oc2c1,"1,4-dioxane",C1COCCO1,315.0,,,380.62,,,,,,,,,,,,,,*CN=[N+]=[N-],,,,*C,,"[2, 5]",2
7MAMC,Cc1ccc2c(CN=[N+]=[N-])cc(=O)oc2c1,diethylether,CCOCC,315.0,,,389.14,,,,,,,,,,,,,,*CN=[N+]=[N-],,,,*C,,"[2, 5]",2
7MAMC,Cc1ccc2c(CN=[N+]=[N-])cc(=O)oc2c1,"1,1,2,2-tetrachloroethane",ClC(Cl)C(Cl)Cl,330.0,,,393.09,,,,,,,,,,,,,,*CN=[N+]=[N-],,,,*C,,"[2, 5]",2
7MAMC,Cc1ccc2c(CN=[N+]=[N-])cc(=O)oc2c1,THF,C1CCOC1,275.0,,,343.0,,,,,,,,,,,,,,*CN=[N+]=[N-],,,,*C,,"[2, 5]",2
7MAMC,Cc1ccc2c(CN=[N+]=[N-])cc(=O)oc2c1,Toluene,Cc1ccccc1,320.0,,,386.71,,,,,,,,,,,,,,*CN=[N+]=[N-],,,,*C,,"[2, 5]",2
1,CCN(CC)c1ccc2cc(C=O)c(=O)oc2c1,Cyclohexane,C1CCCCC1,428.0,,,438.0,2053.1436839991475,0.006,,,,,,,,,,,*C=O,,,,,*N(CC)CC,,"[1, 5]",2
1,CCN(CC)c1ccc2cc(C=O)c(=O)oc2c1,Toluene,Cc1ccccc1,437.0,,,460.0,1601.1544098996455,0.41,,,,,,,,,,,*C=O,,,,,*N(CC)CC,,"[1, 5]",2
1,CCN(CC)c1ccc2cc(C=O)c(=O)oc2c1,dichloromethane,ClCCl,438.0,,,471.0,1625.095895656268,0.44,,,,,,,,,,,*C=O,,,,,*N(CC)CC,,"[1, 5]",2
1,CCN(CC)c1ccc2cc(C=O)c(=O)oc2c1,Ethyl acetate,CCOC(C)=O,446.0,,,478.0,1519.6190668816453,0.27,,,,,,,,,,,*C=O,,,,,*N(CC)CC,,"[1, 5]",2
1,CCN(CC)c1ccc2cc(C=O)c(=O)oc2c1,acetone,CC(C)=O,442.0,,,482.0,1638.193369564644,0.032,,,,,,,,,,,*C=O,,,,,*N(CC)CC,,"[1, 5]",2
1,CCN(CC)c1ccc2cc(C=O)c(=O)oc2c1,acetonitrile,CC#N,442.0,,,491.0,1666.8816758972862,0.016,,,,,,,,,,,*C=O,,,,,*N(CC)CC,,"[1, 5]",2
1,CCN(CC)c1ccc2cc(C=O)c(=O)oc2c1,DMF,CN(C)C=O,442.0,,,486.0,1624.6156377064726,0.019,,,,,,,,,,,*C=O,,,,,*N(CC)CC,,"[1, 5]",2
1,CCN(CC)c1ccc2cc(C=O)c(=O)oc2c1,methanol,CO,447.0,,,492.0,1768.6117759522022,0.012,,,,,,,,,,,*C=O,,,,,*N(CC)CC,,"[1, 5]",2
1,CCN(CC)c1ccc2cc(C=O)c(=O)oc2c1,water,O,448.0,,,498.0,2098.0753941530565,0.003,,,,,,,,,,,*C=O,,,,,*N(CC)CC,,"[1, 5]",2
2,CCN(CC)c1ccc2cc(C=CC=O)c(=O)oc2c1,Cyclohexane,C1CCCCC1,431.0,,,469.0,2279.170498701649,0.2,,,,,,,,,,,*C=CC=O,,,,,*N(CC)CC,,"[1, 5]",2
2,CCN(CC)c1ccc2cc(C=CC=O)c(=O)oc2c1,Toluene,Cc1ccccc1,443.0,,,463.0,2917.423799989523,0.61,,,,,,,,,,,*C=CC=O,,,,,*N(CC)CC,,"[1, 5]",2
2,CCN(CC)c1ccc2cc(C=CC=O)c(=O)oc2c1,dichloromethane,ClCCl,440.0,,,482.0,2736.612897313833,0.93,,,,,,,,,,,*C=CC=O,,,,,*N(CC)CC,,"[1, 5]",2
2,CCN(CC)c1ccc2cc(C=CC=O)c(=O)oc2c1,Ethyl acetate,CCOC(C)=O,451.0,,,488.0,2650.037137808464,0.72,,,,,,,,,,,*C=CC=O,,,,,*N(CC)CC,,"[1, 5]",2
2,CCN(CC)c1ccc2cc(C=CC=O)c(=O)oc2c1,acetone,CC(C)=O,445.0,,,496.0,2552.6597476773204,0.44,,,,,,,,,,,*C=CC=O,,,,,*N(CC)CC,,"[1, 5]",2
2,CCN(CC)c1ccc2cc(C=CC=O)c(=O)oc2c1,acetonitrile,CC#N,447.0,,,507.0,2622.126820880876,0.37,,,,,,,,,,,*C=CC=O,,,,,*N(CC)CC,,"[1, 5]",2
2,CCN(CC)c1ccc2cc(C=CC=O)c(=O)oc2c1,DMF,CN(C)C=O,452.0,,,504.0,2563.24551449496,0.45,,,,,,,,,,,*C=CC=O,,,,,*N(CC)CC,,"[1, 5]",2
2,CCN(CC)c1ccc2cc(C=CC=O)c(=O)oc2c1,methanol,CO,452.0,,,534.0,2572.54312914742,0.26,,,,,,,,,,,*C=CC=O,,,,,*N(CC)CC,,"[1, 5]",2
2,CCN(CC)c1ccc2cc(C=CC=O)c(=O)oc2c1,water,O,465.0,,,563.0,2160.853692056746,0.004,,,,,,,,,,,*C=CC=O,,,,,*N(CC)CC,,"[1, 5]",2
3,CCN(CC)c1ccc2cc(C=CC(=O)c3ccc(NC(C)=O)cc3)c(=O)oc2c1,Cyclohexane,C1CCCCC1,427.0,,,459.0,,0.009,,,,,,,,,,,*C=CC(=O)c1ccc(NC(C)=O)cc1,,,,,*N(CC)CC,,"[1, 5]",2
3,CCN(CC)c1ccc2cc(C=CC(=O)c3ccc(NC(C)=O)cc3)c(=O)oc2c1,Toluene,Cc1ccccc1,452.0,,,479.0,2245.711683789912,0.33,,,,,,,,,,,*C=CC(=O)c1ccc(NC(C)=O)cc1,,,,,*N(CC)CC,,"[1, 5]",2
3,CCN(CC)c1ccc2cc(C=CC(=O)c3ccc(NC(C)=O)cc3)c(=O)oc2c1,dichloromethane,ClCCl,446.0,,,499.0,2313.435545119053,0.62,,,,,,,,,,,*C=CC(=O)c1ccc(NC(C)=O)cc1,,,,,*N(CC)CC,,"[1, 5]",2
3,CCN(CC)c1ccc2cc(C=CC(=O)c3ccc(NC(C)=O)cc3)c(=O)oc2c1,Ethyl acetate,CCOC(C)=O,461.0,,,519.0,2479.034476448018,0.61,,,,,,,,,,,*C=CC(=O)c1ccc(NC(C)=O)cc1,,,,,*N(CC)CC,,"[1, 5]",2
3,CCN(CC)c1ccc2cc(C=CC(=O)c3ccc(NC(C)=O)cc3)c(=O)oc2c1,acetone,CC(C)=O,455.0,,,524.0,2220.5845993410658,0.48,,,,,,,,,,,*C=CC(=O)c1ccc(NC(C)=O)cc1,,,,,*N(CC)CC,,"[1, 5]",2
3,CCN(CC)c1ccc2cc(C=CC(=O)c3ccc(NC(C)=O)cc3)c(=O)oc2c1,acetonitrile,CC#N,456.0,,,539.0,2400.732126355906,0.45,,,,,,,,,,,*C=CC(=O)c1ccc(NC(C)=O)cc1,,,,,*N(CC)CC,,"[1, 5]",2
3,CCN(CC)c1ccc2cc(C=CC(=O)c3ccc(NC(C)=O)cc3)c(=O)oc2c1,DMF,CN(C)C=O,465.0,,,536.0,2457.248277662082,0.57,,,,,,,,,,,*C=CC(=O)c1ccc(NC(C)=O)cc1,,,,,*N(CC)CC,,"[1, 5]",2
3,CCN(CC)c1ccc2cc(C=CC(=O)c3ccc(NC(C)=O)cc3)c(=O)oc2c1,methanol,CO,465.0,,,591.0,2468.883882188731,0.19,,,,,,,,,,,*C=CC(=O)c1ccc(NC(C)=O)cc1,,,,,*N(CC)CC,,"[1, 5]",2
3,CCN(CC)c1ccc2cc(C=CC(=O)c3ccc(NC(C)=O)cc3)c(=O)oc2c1,water,O,464.0,,,614.0,3040.1683852810147,0.005,,,,,,,,,,,*C=CC(=O)c1ccc(NC(C)=O)cc1,,,,,*N(CC)CC,,"[1, 5]",2
DETC,CCN(CC)c1ccc2cc(C(=O)c3cccs3)c(=O)oc2c1,"1,4-dioxane",C1COCCO1,416.0,3477.4789570394496,,475.0,2549.7992710492326,,,,,,,,,,,,*C(=O)c1cccs1,,,,,*N(CC)CC,,"[1, 5]",2
DETC,CCN(CC)c1ccc2cc(C(=O)c3cccs3)c(=O)oc2c1,benzene,c1ccccc1,416.0,,,472.0,,,,,,,,,,,,,*C(=O)c1cccs1,,,,,*N(CC)CC,,"[1, 5]",2
DETC,CCN(CC)c1ccc2cc(C(=O)c3cccs3)c(=O)oc2c1,Toluene,Cc1ccccc1,416.0,3442.5827356821137,,468.0,2146.1476948372583,,,,,,,,,,,,*C(=O)c1cccs1,,,,,*N(CC)CC,,"[1, 5]",2
DETC,CCN(CC)c1ccc2cc(C(=O)c3cccs3)c(=O)oc2c1,Ethyl acetate,CCOC(C)=O,414.0,,,479.0,,,,,,,,,,,,,*C(=O)c1cccs1,,,,,*N(CC)CC,,"[1, 5]",2
DETC,CCN(CC)c1ccc2cc(C(=O)c3cccs3)c(=O)oc2c1,n-butanol,CCCCO,424.0,3255.713173742395,,498.0,2595.8068453947017,,,,,,,,,,,,*C(=O)c1cccs1,,,,,*N(CC)CC,,"[1, 5]",2
DETC,CCN(CC)c1ccc2cc(C(=O)c3cccs3)c(=O)oc2c1,acetone,CC(C)=O,420.0,,,491.0,,,,,,,,,,,,,*C(=O)c1cccs1,,,,,*N(CC)CC,,"[1, 5]",2
DETC,CCN(CC)c1ccc2cc(C(=O)c3cccs3)c(=O)oc2c1,i-propanol,CC(C)O,422.0,,,497.0,,,,,,,,,,,,,*C(=O)c1cccs1,,,,,*N(CC)CC,,"[1, 5]",2
DETC,CCN(CC)c1ccc2cc(C(=O)c3cccs3)c(=O)oc2c1,Ethanol,CCO,426.0,,,494.0,,,,,,,,,,,,,*C(=O)c1cccs1,,,,,*N(CC)CC,,"[1, 5]",2
DETC,CCN(CC)c1ccc2cc(C(=O)c3cccs3)c(=O)oc2c1,methanol,CO,426.0,,,496.0,,,,,,,,,,,,,*C(=O)c1cccs1,,,,,*N(CC)CC,,"[1, 5]",2
DETC,CCN(CC)c1ccc2cc(C(=O)c3cccs3)c(=O)oc2c1,acetonitrile,CC#N,420.0,3320.312062134719,,497.0,2189.200441736197,,,,,,,,,,,,*C(=O)c1cccs1,,,,,*N(CC)CC,,"[1, 5]",2
DETC,CCN(CC)c1ccc2cc(C(=O)c3cccs3)c(=O)oc2c1,DMF,CN(C)C=O,422.0,,,500.0,,,,,,,,,,,,,*C(=O)c1cccs1,,,,,*N(CC)CC,,"[1, 5]",2
DETC,CCN(CC)c1ccc2cc(C(=O)c3cccs3)c(=O)oc2c1,dimethyl sulfoxide,CS(C)=O,426.0,,,507.0,,,,,,,,,,,,,*C(=O)c1cccs1,,,,,*N(CC)CC,,"[1, 5]",2
HMMC,Cc1cc(=O)oc2c(CN3CCN(C)CC3)c(O)ccc12,Heptane,CCCCCCC,322.0,,3.9962927185413215,414.0,4244.816208379638,0.02,,,,,,,,,,,,*C,,,,*O,*CN1CCN(C)CC1,"[2, 5, 6]",3
HMMC,Cc1cc(=O)oc2c(CN3CCN(C)CC3)c(O)ccc12,"1,4-dioxane",C1COCCO1,320.0,,4.009280884255359,422.0,3471.623821658366,0.56,,,,,,,,,,,,*C,,,,*O,*CN1CCN(C)CC1,"[2, 5, 6]",3
HMMC,Cc1cc(=O)oc2c(CN3CCN(C)CC3)c(O)ccc12,dichloromethane,ClCCl,320.0,,4.050650380863914,424.0,3187.752785328008,0.71,,,,,,,,,,,,*C,,,,*O,*CN1CCN(C)CC1,"[2, 5, 6]",3
HMMC,Cc1cc(=O)oc2c(CN3CCN(C)CC3)c(O)ccc12,acetonitrile,CC#N,318.0,,4.009280884255359,440.0,3339.2068855827165,0.68,,,,,,,,,,,,*C,,,,*O,*CN1CCN(C)CC1,"[2, 5, 6]",3
HMMC,Cc1cc(=O)oc2c(CN3CCN(C)CC3)c(O)ccc12,n-propanol,CCCO,320.0,,4.079868335175173,440.0,,0.59,,,,,,,,,,,,*C,,,,*O,*CN1CCN(C)CC1,"[2, 5, 6]",3
HMMC,Cc1cc(=O)oc2c(CN3CCN(C)CC3)c(O)ccc12,Ethanol,CCO,320.0,,4.026819159241227,440.0,,0.59,,,,,,,,,,,,*C,,,,*O,*CN1CCN(C)CC1,"[2, 5, 6]",3
HMMC,Cc1cc(=O)oc2c(CN3CCN(C)CC3)c(O)ccc12,methanol,CO,320.0,,4.057590038670664,440.0,,0.56,,,,,,,,,,,,*C,,,,*O,*CN1CCN(C)CC1,"[2, 5, 6]",3
Coumarin 440,Cc1cc(=O)oc2cc(N)ccc12,Cyclohexane,C1CCCCC1,345.9,4534.53649272244,,410.0,2900.7399998502806,,,,,,,,,,,,,*C,,,,*N,,"[2, 5]",2
Coumarin 440,Cc1cc(=O)oc2cc(N)ccc12,acetone,CC(C)=O,342.9,4263.103528258558,,409.0,2884.1434747098065,,,,,,,,,,,,,*C,,,,*N,,"[2, 5]",2
Coumarin 440,Cc1cc(=O)oc2cc(N)ccc12,"1,4-dioxane",C1COCCO1,338.7,4899.505715694133,,402.0,3094.9237453265487,,,,,,,,,,,,,*C,,,,*N,,"[2, 5]",2
Coumarin 440,Cc1cc(=O)oc2cc(N)ccc12,dimethyl sulfoxide,CS(C)=O,355.3,4122.985054064073,,421.0,2961.092326659342,,,,,,,,,,,,,*C,,,,*N,,"[2, 5]",2
Coumarin 440,Cc1cc(=O)oc2cc(N)ccc12,methanol,CO,351.0,,,433.0,3286.4462326943103,,,,,,,,,,,,,*C,,,,*N,,"[2, 5]",2
Coumarin 440,Cc1cc(=O)oc2cc(N)ccc12,Ethanol,CCO,352.2,3997.519574200891,,429.0,2931.2345797340167,,,,,,,,,,,,,*C,,,,*N,,"[2, 5]",2
Coumarin 440,Cc1cc(=O)oc2cc(N)ccc12,n-butanol,CCCCO,355.0,4176.331933871323,,425.0,3229.353709012903,,,,,,,,,,,,,*C,,,,*N,,"[2, 5]",2
Coumarin 440,Cc1cc(=O)oc2cc(N)ccc12,water,O,342.2,4103.533244451741,,443.0,3032.3952049616128,,,,,,,,,,,,,*C,,,,*N,,"[2, 5]",2
AMC,Cc1cc(=O)oc2cc(N)ccc12,water,O,345.0,4843.92,,440.0,2861.69,0.7,,,,,,,,,,,,*C,,,,*N,,"[2, 5]",2
2,Cc1cc(=O)oc2cc(N)ccc12,ethanol,CCO,354.0,,,,,,,,,,,,,,,,,*C,,,,*N,,"[2, 5]",2
1,Cc1cc(=O)oc2cc(N)ccc12,DMSO,CS(C)=O,360.0,,4.301,424.0,,,,,,,,,,,,,,*C,,,,*N,,"[2, 5]",2
Red Mega 480,CCN(CC)c1ccc2cc(C=Cc3ccc(S(=O)(=O)[O-])c[n+]3CCCCCC(=O)O)c(=O)oc2c1,methanol,CO,502.0,,,644.0,,,,,,,,,,,,,*C=Cc1ccc(S(=O)(=O)[O-])c[n+]1CCCCCC(=O)O,,,,,*N(CC)CC,,"[1, 5]",2
Red Mega 480,CCN(CC)c1ccc2cc(C=Cc3ccc(S(=O)(=O)[O-])c[n+]3CCCCCC(=O)O)c(=O)oc2c1,Ethanol,CCO,503.0,3752.324970976686,,630.0,2171.358369561618,,,,,,,,,,,,*C=Cc1ccc(S(=O)(=O)[O-])c[n+]1CCCCCC(=O)O,,,,,*N(CC)CC,,"[1, 5]",2
Red Mega 480,CCN(CC)c1ccc2cc(C=Cc3ccc(S(=O)(=O)[O-])c[n+]3CCCCCC(=O)O)c(=O)oc2c1,n-propanol,CCCO,503.0,,,622.0,,,,,,,,,,,,,*C=Cc1ccc(S(=O)(=O)[O-])c[n+]1CCCCCC(=O)O,,,,,*N(CC)CC,,"[1, 5]",2
Red Mega 480,CCN(CC)c1ccc2cc(C=Cc3ccc(S(=O)(=O)[O-])c[n+]3CCCCCC(=O)O)c(=O)oc2c1,n-butanol,CCCCO,507.0,,,621.0,,,,,,,,,,,,,*C=Cc1ccc(S(=O)(=O)[O-])c[n+]1CCCCCC(=O)O,,,,,*N(CC)CC,,"[1, 5]",2
Red Mega 480,CCN(CC)c1ccc2cc(C=Cc3ccc(S(=O)(=O)[O-])c[n+]3CCCCCC(=O)O)c(=O)oc2c1,n-nonanol,CCCCCCCCCO,501.0,,,606.0,,,,,,,,,,,,,*C=Cc1ccc(S(=O)(=O)[O-])c[n+]1CCCCCC(=O)O,,,,,*N(CC)CC,,"[1, 5]",2
